"","playerID","primary_pos"
"14698","moehlbr01","P"
"14699","moellch01","C"
"14700","moellda01","OF"
"14701","moellde01","P"
"14702","moelljo01","P"
"14703","moellro01","P"
"14704","moffejo01","1B"
"14705","moffesa01","OF"
"14706","moffira01","P"
"14707","moforhe01","P"
"14708","mogrige01","P"
"14709","moharge01","P"
"14710","moharjo01","OF"
"14711","mohleki01","2B"
"14712","mohlemi01","P"
"14713","mohorda01","P"
"14714","mohrdu01","OF"
"14715","moisabi01","P"
"14716","mokanjo01","OF"
"14717","molefe01","1B"
"14718","molesca01","P"
"14719","molinan01","P"
"14720","molinbe01","C"
"14721","molinbo01","OF"
"14722","molinga01","P"
"14723","molingu01","C"
"14724","molingu02","P"
"14725","moliniz01","C"
"14726","molinjo01","C"
"14727","molinti01","C"
"14728","molinya01","C"
"14729","molitpa01","3B"
"14730","molledu01","P"
"14731","mollefr01","1B"
"14732","mollsa01","P"
"14733","mollwfr01","1B"
"14734","molonri01","P"
"14735","molynvi01","P"
"14736","monacbl01","2B"
"14737","monahri01","P"
"14738","monahsh01","OF"
"14739","monasan01","3B"
"14740","monasca01","P"
"14741","monbobi01","P"
"14742","moncayo01","3B"
"14743","moncefr01","SS"
"14744","monchal01","SS"
"14745","moncrca01","OF"
"14746","mondari01","OF"
"14747","monde01","P"
"14748","mondera01","OF"
"14749","mondera02","SS"
"14750","mondona01","2B"
"14751","moneljo01","C"
"14752","moneydo01","3B"
"14753","mongesi01","P"
"14754","mongisa01","3B"
"14755","moniami01","OF"
"14756","monrobi01","2B"
"14757","monrocr01","OF"
"14758","monrodo01","2B"
"14759","monroed01","P"
"14760","monrofr01","C"
"14761","monrojo01","2B"
"14762","monrola01","P"
"14763","monroza01","P"
"14764","montaed01","SS"
"14765","montaes01","OF"
"14766","montafr01","P"
"14767","montajo01","P"
"14768","montalu01","OF"
"14769","montara01","P"
"14770","montawi01","1B"
"14771","monteag01","P"
"14772","monteau01","P"
"14773","montebr01","P"
"14774","montech01","P"
"14775","monteco01","2B"
"14776","monteel01","1B"
"14777","montefe01","OF"
"14778","monteje01","C"
"14779","montejo01","P"
"14780","monteke01","P"
"14781","montema01","P"
"14782","montemi01","C"
"14783","montepa01","P"
"14784","montera01","P"
"14785","montere01","P"
"14786","monteri01","P"
"14787","montgal01","C"
"14788","montgbo01","C"
"14789","montgco01","SS"
"14790","montgje01","P"
"14791","montgjo01","P"
"14792","montgma01","P"
"14793","montgmi01","P"
"14794","montgmo01","P"
"14795","montgra01","OF"
"14796","montgst01","P"
"14797","montoch01","2B"
"14798","montral01","2B"
"14799","montzlu01","C"
"14800","monzara01","P"
"14801","monzoda01","2B"
"14802","moockjo01","3B"
"14803","moody01","P"
"14804","moodybl01","P"
"14805","moodyer01","P"
"14806","moodyle01","1B"
"14807","moodywi01","OF"
"14808","moolige01","C"
"14809","moonebi01","P"
"14810","mooneji01","P"
"14811","moonle01","P"
"14812","moonwa01","OF"
"14813","moore01","P"
"14814","mooread01","C"
"14815","mooreal01","OF"
"14816","moorean01","OF"
"14817","moorean02","P"
"14818","moorear01","OF"
"14819","mooreba01","P"
"14820","mooreba02","P"
"14821","moorebi01","P"
"14822","moorebi02","C"
"14823","moorebi03","1B"
"14824","moorebo01","P"
"14825","moorebo02","OF"
"14826","moorebr01","P"
"14827","mooreca01","P"
"14828","moorech01","SS"
"14829","moorech02","C"
"14830","moorech03","2B"
"14831","moorecl01","1B"
"14832","moorecy01","P"
"14833","moorede01","C"
"14834","mooredo01","P"
"14835","mooredo02","SS"
"14836","mooredy01","OF"
"14837","mooreea01","P"
"14838","mooreed01","2B"
"14839","mooreeu01","P"
"14840","mooreeu02","OF"
"14841","moorefe01","1B"
"14842","moorega01","OF"
"14843","moorege01","P"
"14844","moorege02","P"
"14845","moorege03","OF"
"14846","mooreha01","OF"
"14847","mooreha02","1B"
"14848","mooreja01","C"
"14849","mooreja02","OF"
"14850","mooreje01","C"
"14851","mooreje02","OF"
"14852","mooreji01","P"
"14853","mooreji02","OF"
"14854","moorejo01","OF"
"14855","moorejo02","OF"
"14856","mooreju01","3B"
"14857","mooreke01","1B"
"14858","mooreke02","OF"
"14859","moorema01","P"
"14860","moorema02","P"
"14861","mooremc01","P"
"14862","mooremi01","P"
"14863","mooremo01","SS"
"14864","moorepe01","SS"
"14865","moorera01","OF"
"14866","moorera02","P"
"14867","moorera03","P"
"14868","moorere01","1B"
"14869","moorero01","P"
"14870","moorero02","P"
"14871","moorero03","PH"
"14872","mooresc01","3B"
"14873","mooresc02","3B"
"14874","mooresq01","P"
"14875","moorete01","OF"
"14876","mooreto01","P"
"14877","mooretr01","P"
"14878","moorety01","1B"
"14879","moorewh01","P"
"14880","moorewi01","P"
"14881","moorhbo01","P"
"14882","moosebo01","P"
"14883","mootyja01","P"
"14884","moraan01","OF"
"14885","moragda01","P"
"14886","moralca01","3B"
"14887","moralfr01","P"
"14888","moralfr02","P"
"14889","moralje01","OF"
"14890","moraljo01","1B"
"14891","moraljo02","C"
"14892","moralke01","1B"
"14893","morallu01","P"
"14894","moralos01","P"
"14895","moralri01","SS"
"14896","moralwi01","C"
"14897","morame01","3B"
"14898","moranal01","SS"
"14899","moranbi01","C"
"14900","moranbi02","2B"
"14901","moranbi03","P"
"14902","moranbr01","P"
"14903","moranca01","3B"
"14904","moranch01","SS"
"14905","moranch02","C"
"14906","moranco01","3B"
"14907","moranfr01","OF"
"14908","moranha01","P"
"14909","moranhe01","OF"
"14910","moranhi01","P"
"14911","moranjo01","P"
"14912","moranmi01","2B"
"14913","moranpa01","C"
"14914","moranro01","OF"
"14915","moransa01","P"
"14916","morbajo01","SS"
"14917","mordemi01","3B"
"14918","morefo01","P"
"14919","morehda01","P"
"14920","morehra01","2B"
"14921","morehse01","P"
"14922","morejad01","P"
"14923","morejda01","OF"
"14924","morelbr01","3B"
"14925","morelch01","OF"
"14926","morelha01","SS"
"14927","morelke01","OF"
"14928","morelmi01","1B"
"14929","morelna01","P"
"14930","morelra01","P"
"14931","morenan01","P"
"14932","morendi01","P"
"14933","morened01","P"
"14934","morenga01","C"
"14935","morenjo01","OF"
"14936","morenju01","P"
"14937","morenju02","P"
"14938","morenle01","P"
"14939","morenom01","OF"
"14940","morenor01","P"
"14941","moretda01","P"
"14942","moretro01","P"
"14943","moreyda01","P"
"14944","morga01","OF"
"14945","morgaad01","P"
"14946","morgabi01","C"
"14947","morgabi02","OF"
"14948","morgabo01","2B"
"14949","morgach01","OF"
"14950","morgacy01","P"
"14951","morgacy02","P"
"14952","morgada01","P"
"14953","morgaed01","1B"
"14954","morgaed02","OF"
"14955","morgael01","P"
"14956","morgajo01","3B"
"14957","morgajo02","2B"
"14958","morgake01","3B"
"14959","morgale01","OF"
"14960","morgami01","P"
"14961","morgany01","OF"
"14962","morgape01","OF"
"14963","morgapi01","OF"
"14964","morgara01","2B"
"14965","morgare01","3B"
"14966","morgasa01","P"
"14967","morgato01","P"
"14968","morgave01","3B"
"14969","morhamo01","1B"
"14970","moriabi01","SS"
"14971","moriaed01","2B"
"14972","moriage01","OF"
"14973","moriage02","3B"
"14974","moriami01","SS"
"14975","morilju01","P"
"14976","morilju02","P"
"14977","morimsh01","P"
"14978","morineu01","C"
"14979","morinmi01","P"
"14980","morlajo01","P"
"14981","morlebi01","2B"
"14982","mormaal01","P"
"14983","mormaru01","1B"
"14984","morneju01","1B"
"14985","mornele01","SS"
"14986","morofma01","2B"
"14987","morogda01","P"
"14988","moronje01","3B"
"14989","moronji01","P"
"14990","moronre01","P"
"14991","morrebi01","P"
"14992","morriaj01","P"
"14993","morriak01","P"
"14994","morrial01","OF"
"14995","morriba01","P"
"14996","morribi01","P"
"14997","morribr01","P"
"14998","morribu01","P"
"14999","morrich01","P"
"15000","morrico01","P"
"15001","morrida01","P"
"15002","morrido01","OF"
"15003","morrie01","OF"
"15004","morried01","P"
"15005","morried02","P"
"15006","morrife01","PH"
"15007","morrifr01","P"
"15008","morrigu01","P"
"15009","morriha01","P"
"15010","morriha02","1B"
"15011","morrija01","2B"
"15012","morrija02","P"
"15013","morriji01","3B"
"15014","morriji02","P"
"15015","morriji03","OF"
"15016","morrijo01","1B"
"15017","morrijo02","3B"
"15018","morrijo03","OF"
"15019","morrijo04","P"
"15020","morrijo05","2B"
"15021","morrijo06","P"
"15022","morrijo07","OF"
"15023","morrilo01","1B"
"15024","morrima01","P"
"15025","morrimi01","P"
"15026","morrip01","SS"
"15027","morriph01","P"
"15028","morrito01","3B"
"15029","morrito02","3B"
"15030","morriwa01","SS"
"15031","morriwa02","2B"
"15032","morriye01","P"
"15033","morrobr01","P"
"15034","morsebu01","2B"
"15035","morseha01","SS"
"15036","morsemi01","OF"
"15037","mortecl01","P"
"15038","mortobu01","OF"
"15039","mortoca01","P"
"15040","mortoch01","OF"
"15041","mortoch02","P"
"15042","mortoco01","C"
"15043","mortogu01","P"
"15044","mortoke01","P"
"15045","mortosp01","P"
"15046","mortosy01","SS"
"15047","morynwa01","OF"
"15048","moschro01","OF"
"15049","moscogu01","P"
"15050","moscojo01","P"
"15051","mosebll01","OF"
"15052","mosebro01","P"
"15053","moseldu01","P"
"15054","moselea01","P"
"15055","moserwa01","P"
"15056","mosesje01","C"
"15057","mosesjo01","OF"
"15058","mosesle01","P"
"15059","moseswa01","OF"
"15060","moskapa01","P"
"15061","moskido01","1B"
"15062","moskoda01","P"
"15063","moslecd01","P"
"15064","mosolji01","OF"
"15065","mosquju01","C"
"15066","mossbr01","OF"
"15067","mossch01","C"
"15068","mossda01","P"
"15069","mossho01","OF"
"15070","mossido01","P"
"15071","mossle01","C"
"15072","mossma01","P"
"15073","mossoea01","P"
"15074","mosspo01","P"
"15075","mossra01","P"
"15076","mostijo01","OF"
"15077","motaan01","2B"
"15078","motada01","P"
"15079","motagu01","P"
"15080","motajo01","2B"
"15081","motama01","OF"
"15082","mothedi01","2B"
"15083","motleda01","OF"
"15084","mottbi01","SS"
"15085","motteja01","P"
"15086","motteta01","SS"
"15087","mottoch01","OF"
"15088","mottocu01","OF"
"15089","motzfr01","1B"
"15090","mouldgl01","P"
"15091","moultal01","2B"
"15092","mouncto01","P"
"15093","mountbi01","P"
"15094","mountfr01","P"
"15095","mountry01","1B"
"15096","moustmi01","3B"
"15097","moutoja01","OF"
"15098","moutoly01","OF"
"15099","mowera01","SS"
"15100","mowremi01","3B"
"15101","mowryjo01","OF"
"15102","moyaga01","P"
"15103","moyast01","OF"
"15104","moyered01","P"
"15105","moyerja01","P"
"15106","moylape01","P"
"15107","moynami01","SS"
"15108","mroziro01","P"
"15109","muckeza01","P"
"15110","mudroph01","P"
"15111","muellbi01","OF"
"15112","muellbi02","3B"
"15113","muelldo01","OF"
"15114","muellgo01","P"
"15115","muellhe01","OF"
"15116","muellhe02","2B"
"15117","muellle01","P"
"15118","muellra01","C"
"15119","muellwa01","OF"
"15120","muellwi01","P"
"15121","muffebi01","P"
"15122","muichjo01","P"
"15123","muirjo01","P"
"15124","mujiced01","P"
"15125","mujicjo01","P"
"15126","mulcahu01","P"
"15127","muldema01","P"
"15128","muldomi01","3B"
"15129","mulhote01","P"
"15130","mullato01","P"
"15131","mulle01","OF"
"15132","mullea01","OF"
"15133","mullebi01","3B"
"15134","mullech01","1B"
"15135","mulleco01","P"
"15136","mullefr01","2B"
"15137","mullegr01","SS"
"15138","mullejo01","C"
"15139","mulleky01","P"
"15140","mullemo01","2B"
"15141","mullesc01","P"
"15142","mullice01","OF"
"15143","mullidi01","P"
"15144","mullied01","3B"
"15145","mullifr01","3B"
"15146","mullige01","P"
"15147","mulligr01","P"
"15148","mullihe01","OF"
"15149","mulliji01","2B"
"15150","mullijo01","3B"
"15151","mullijo02","P"
"15152","mullipa01","OF"
"15153","mullira01","3B"
"15154","mulredo01","P"
"15155","mulrofr01","P"
"15156","mulvejo01","3B"
"15157","mulveke01","P"
"15158","mumphje01","OF"
"15159","muncejo01","OF"
"15160","munchja01","OF"
"15161","muncrbo01","P"
"15162","muncyma01","3B"
"15163","muncyma02","3B"
"15164","mundige01","C"
"15165","mundybi01","1B"
"15166","mungere01","P"
"15167","mungijo01","P"
"15168","mungova01","P"
"15169","munizca01","P"
"15170","munizma01","P"
"15171","munnho01","2B"
"15172","munnisc01","P"
"15173","munnsle01","P"
"15174","munoda01","3B"
"15175","munozan01","P"
"15176","munozar01","P"
"15177","munozbo01","P"
"15178","munozjo01","2B"
"15179","munozjo02","P"
"15180","munozmi01","P"
"15181","munozno01","C"
"15182","munozos01","P"
"15183","munozpe01","OF"
"15184","munozro01","P"
"15185","munozro02","P"
"15186","munozya01","OF"
"15187","munrope01","P"
"15188","munsoer01","3B"
"15189","munsojo01","OF"
"15190","munsore01","C"
"15191","munsoth01","C"
"15192","muntesc01","P"
"15193","munyajo01","C"
"15194","murakma01","P"
"15195","murast01","P"
"15196","muratto01","P"
"15197","murcebo01","OF"
"15198","murchsi01","2B"
"15199","murchti01","P"
"15200","murdo01","P"
"15201","murdono01","P"
"15202","murdowi01","OF"
"15203","murfepe01","P"
"15204","murffre01","P"
"15205","murnati01","1B"
"15206","murph01","C"
"15207","murph02","P"
"15208","murph03","OF"
"15209","murph04","PH"
"15210","murphbi01","OF"
"15211","murphbi02","P"
"15212","murphbo01","P"
"15213","murphbu01","OF"
"15214","murphch01","P"
"15215","murphch02","P"
"15216","murphcl01","OF"
"15217","murphco01","P"
"15218","murphco02","C"
"15219","murphda01","C"
"15220","murphda02","2B"
"15221","murphda03","SS"
"15222","murphda04","P"
"15223","murphda05","OF"
"15224","murphda06","P"
"15225","murphda07","OF"
"15226","murphda08","2B"
"15227","murphdo01","3B"
"15228","murphdu01","SS"
"15229","murphdw01","OF"
"15230","murphed01","P"
"15231","murphed02","OF"
"15232","murphed03","1B"
"15233","murphfr01","OF"
"15234","murphho01","OF"
"15235","murphjo01","P"
"15236","murphjo02","P"
"15237","murphjo03","SS"
"15238","murphjo04","P"
"15239","murphjr01","C"
"15240","murphla01","OF"
"15241","murphle01","C"
"15242","murphmi01","C"
"15243","murphmo01","C"
"15244","murphpa01","C"
"15245","murphpa02","P"
"15246","murphro01","P"
"15247","murphse01","C"
"15248","murphto01","C"
"15249","murphto02","P"
"15250","murphto03","OF"
"15251","murphto04","C"
"15252","murphwa01","P"
"15253","murphwi01","OF"
"15254","murphya01","SS"
"15255","murra01","P"
"15256","murraaj01","P"
"15257","murraam01","P"
"15258","murrabi01","2B"
"15259","murrabo01","3B"
"15260","murraca01","OF"
"15261","murraco01","P"
"15262","murraco02","P"
"15263","murrada01","P"
"15264","murrada02","P"
"15265","murraed01","SS"
"15266","murraed02","1B"
"15267","murrage01","P"
"15268","murragl01","OF"
"15269","murrahe01","P"
"15270","murraja01","P"
"15271","murraji01","OF"
"15272","murraji02","P"
"15273","murrajo01","P"
"15274","murrala01","OF"
"15275","murrama01","P"
"15276","murrami01","C"
"15277","murrami02","C"
"15278","murrapa01","P"
"15279","murrara01","C"
"15280","murrare01","OF"
"15281","murrari01","1B"
"15282","murrato01","SS"
"15283","murrato02","OF"
"15284","murreiv01","OF"
"15285","murtada01","2B"
"15286","murtoma01","OF"
"15287","muserto01","1B"
"15288","musgrde01","P"
"15289","musgrha01","P"
"15290","musgrjo01","P"
"15291","mushipa01","P"
"15292","musiast01","OF"
"15293","musseda01","3B"
"15294","musseje01","P"
"15295","mussene01","P"
"15296","mussepa01","P"
"15297","mussero01","P"
"15298","mussiba01","P"
"15299","mussimi01","P"
"15300","mustaal01","P"
"15301","mutisje01","P"
"15302","muzzisi01","OF"
"15303","myattge01","2B"
"15304","myattgl01","C"
"15305","myerbu01","2B"
"15306","myersal01","2B"
"15307","myersbe01","3B"
"15308","myersbi01","SS"
"15309","myersbi02","C"
"15310","myersbr01","P"
"15311","myersda01","OF"
"15312","myersel01","P"
"15313","myersge01","C"
"15314","myersgr01","C"
"15315","myersha01","1B"
"15316","myershe01","SS"
"15317","myershy01","OF"
"15318","myersji01","P"
"15319","myersjo01","P"
"15320","myersly01","SS"
"15321","myersmi01","P"
"15322","myersra01","P"
"15323","myersro01","P"
"15324","myersro02","OF"
"15325","myersto01","P"
"15326","myerswi01","OF"
"15327","myettaa01","P"
"15328","myricbo01","P"
"15329","myrowbr01","1B"
"15330","nabhoch01","P"
"15331","naborja01","P"
"15332","nadyxa01","OF"
"15333","naehrti01","3B"
"15334","nagelbi01","2B"
"15335","nagello01","C"
"15336","nagelru01","OF"
"15337","nageocl01","P"
"15338","nagleju01","P"
"15339","nagleto01","C"
"15340","nagych01","P"
"15341","nagymi01","P"
"15342","nagyst01","P"
"15343","nahemsa01","P"
"15344","nahorbi01","C"
"15345","naileja01","P"
"15346","nakammi01","P"
"15347","nakamno01","3B"
"15348","naktepe01","P"
"15349","nalewfr01","SS"
"15350","nancedo01","OF"
"15351","nancefr01","SS"
"15352","nancesh01","P"
"15353","nanceto01","P"
"15354","napiebu01","P"
"15355","napieeu01","C"
"15356","napleal01","SS"
"15357","napolda01","OF"
"15358","napolla01","P"
"15359","napolmi01","1B"
"15360","naquity01","OF"
"15361","naragha01","C"
"15362","naranch01","P"
"15363","nardian01","P"
"15364","narlebi01","SS"
"15365","narlera01","P"
"15366","narroje01","C"
"15367","narrosa01","C"
"15368","narrosa02","P"
"15369","narumbu01","P"
"15370","narvaca01","C"
"15371","narvaom01","C"
"15372","narvech01","P"
"15373","nash01","P"
"15374","nashbi01","3B"
"15375","nashco01","1B"
"15376","nashge01","P"
"15377","nashji01","P"
"15378","nashke01","SS"
"15379","nastrni01","P"
"15380","nastuph01","P"
"15381","natalro01","C"
"15382","nathajo01","P"
"15383","natiojo01","P"
"15384","natonpe01","C"
"15385","naughpa01","P"
"15386","naultda01","P"
"15387","navada01","OF"
"15388","navarbr01","C"
"15389","navardi01","C"
"15390","navared01","P"
"15391","navaref01","1B"
"15392","navarja01","P"
"15393","navarju01","P"
"15394","navarmi01","2B"
"15395","navaros01","SS"
"15396","navarra01","OF"
"15397","navarre01","2B"
"15398","navarti01","SS"
"15399","navarya01","3B"
"15400","navasa01","C"
"15401","naylobo01","C"
"15402","nayloea01","OF"
"15403","naylojo01","1B"
"15404","nayloro01","P"
"15405","naymimi01","P"
"15406","neaglde01","P"
"15407","neaglja01","P"
"15408","nealbl01","P"
"15409","nealch01","2B"
"15410","nealegr01","OF"
"15411","nealejo01","P"
"15412","nealge01","2B"
"15413","nealof01","3B"
"15414","nealoji01","1B"
"15415","nealth01","OF"
"15416","nealza01","P"
"15417","nearshe01","OF"
"15418","necciro01","P"
"15419","needhto01","C"
"15420","neelera01","P"
"15421","neeltr01","1B"
"15422","neelyja01","P"
"15423","neemaca01","C"
"15424","neffdo01","3B"
"15425","negraro01","P"
"15426","negrokr01","OF"
"15427","neherji01","P"
"15428","nehfar01","P"
"15429","neibaga01","P"
"15430","neideni01","P"
"15431","neidlji01","P"
"15432","neigeal01","P"
"15433","neighbo01","SS"
"15434","neighcy01","OF"
"15435","neillmi01","OF"
"15436","neillto01","OF"
"15437","neilra01","2B"
"15438","neisbe01","OF"
"15439","neitzer01","OF"
"15440","nekolbo01","P"
"15441","nelso01","P"
"15442","nelsoan01","P"
"15443","nelsoau01","PH"
"15444","nelsobi01","P"
"15445","nelsobr01","2B"
"15446","nelsobr02","1B"
"15447","nelsoca01","SS"
"15448","nelsoch01","3B"
"15449","nelsocl01","3B"
"15450","nelsoda01","2B"
"15451","nelsoem01","P"
"15452","nelsoev01","P"
"15453","nelsoge01","P"
"15454","nelsoik01","OF"
"15455","nelsoja01","C"
"15456","nelsoje01","P"
"15457","nelsoji01","P"
"15458","nelsoji02","P"
"15459","nelsojo01","P"
"15460","nelsojo02","1B"
"15461","nelsojo03","OF"
"15462","nelsoky01","P"
"15463","nelsolu01","P"
"15464","nelsoly01","P"
"15465","nelsome01","P"
"15466","nelsoni01","P"
"15467","nelsora01","2B"
"15468","nelsore01","P"
"15469","nelsori01","OF"
"15470","nelsoro01","1B"
"15471","nelsoro02","P"
"15472","nelsoro03","1B"
"15473","nelsory01","P"
"15474","nelsote01","OF"
"15475","nelsoto01","3B"
"15476","nendi01","1B"
"15477","nenro01","P"
"15478","nerishe01","P"
"15479","nesbian01","P"
"15480","neshepa01","P"
"15481","nessja01","1B"
"15482","netoza01","SS"
"15483","nettlgr01","3B"
"15484","nettlji01","OF"
"15485","nettlmo01","OF"
"15486","netzemi01","3B"
"15487","neubaha01","P"
"15488","neuerte01","P"
"15489","neugeni01","P"
"15490","neumeda01","P"
"15491","neumi01","P"
"15492","neunjo01","1B"
"15493","neuot01","SS"
"15494","neusesh01","3B"
"15495","neveler01","P"
"15496","neverdo01","P"
"15497","neverer01","P"
"15498","nevinal01","3B"
"15499","nevinph01","3B"
"15500","nevinty01","3B"
"15501","newbeja01","P"
"15502","newbeji01","P"
"15503","newcodo01","P"
"15504","newcose01","P"
"15505","neweljo01","3B"
"15506","newelte01","SS"
"15507","newelto01","P"
"15508","newfima01","OF"
"15509","newhada01","OF"
"15510","newhado01","P"
"15511","newhoha01","P"
"15512","newkial01","P"
"15513","newkifl01","P"
"15514","newkijo01","P"
